uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.646918172326368,0.411481665500643,0.699027204255452,160.57,Cambrian,Normal polarity,False,0.728674199203385,Sandstone,Bottom,29.63,194.86,54500
0.522351391762285,0.108443419932383,0.668308681848722,57.2,Devonian,Normal polarity,True,0.681681747852814,Sandstone,Bottom,65.44,276.18,37086
0.539159540772958,0.359240146078183,0.252172905884751,128.4,Jurassic,Reversed polarity,True,0.392970179728347,Limestone,Middle,60.82,140.88,37351
0.352752403636248,0.2328694875282,0.883476671949072,93.58,Cretaceous,Normal polarity,True,0.179390838906244,Limestone,Bottom,98.24,375.59,29832
0.655439377925611,0.279127159378998,0.471293044129831,48.36,Devonian,Normal polarity,True,0.501411962120765,Shale,Middle,103.69,125.85,38255
0.628392634375296,0.891093775849891,0.933549457511855,203.46,Devonian,Normal polarity,True,0.34638129826912,Conglomerate,Top,109.15,287.2,49035
0.72668492588418,0.766319825471912,0.0706393531613024,61.5,Triassic,Normal polarity,True,1.30894467615791,Shale,Bottom,124.92,647.05,49268
0.251415172992051,0.76867729348945,0.464483236625593,109.29,Cambrian,Reversed polarity,False,0.437195064627949,Conglomerate,Bottom,82.93,126.82,31282
0.324529875137123,0.34809723977813,0.237595059194726,81.13,Cambrian,Normal polarity,False,0.3724244120139,Sandstone,Middle,58.1,365.14,22167
0.472307067661689,0.804161200972523,0.191657938068508,210.58,Triassic,Normal polarity,False,0.750334065221336,Sandstone,Top,27.25,417.76,39377
0.155378668366465,0.753945609378623,0.503066803321504,110.85,Jurassic,Normal polarity,True,0.766786521931161,Conglomerate,Bottom,146.02,137.38,23300
0.897276466723146,0.842673944204545,0.500087216750561,243.47,Neogene,Normal polarity,False,1.54346255866824,Shale,Bottom,7.55,68.5,70894
0.321411224836526,0.854102515334718,0.407613439332591,227.31,Cambrian,Reversed polarity,False,0.763581203457873,Limestone,Middle,80.32,156.91,39619
0.51886915509816,0.632073873881538,0.921217817938896,162.66,Cretaceous,Reversed polarity,False,0.189725120610109,Shale,Middle,72.01,235.14,41044
0.0684085626108419,0.151644770765035,0.667427654398951,152.7,Devonian,Reversed polarity,False,0.545113669955137,Limestone,Top,112.99,308.07,14425
0.953886433222331,0.576613204657513,0.324106367431736,28.58,Paleogene,Reversed polarity,True,1.278071537752,Shale,Bottom,120.67,1010.09,63030
0.612315637816292,0.454464590441817,0.180797610781926,260.7,Permian,Reversed polarity,True,1.73056216869072,Conglomerate,Middle,92.11,743.17,48416
0.954698071871112,0.439617286910344,0.871454187951627,85.51,Neogene,Reversed polarity,True,0.0732752194168491,Limestone,Middle,48.34,134.61,53450
0.651871234946252,0.103062213400375,0.589386937987366,251.99,Jurassic,Normal polarity,False,1.15427409134019,Sandstone,Top,92.5,190.43,46853
0.292199240256515,0.488440306287607,0.677913060255105,92.11,Cretaceous,Reversed polarity,True,1.1357266740973,Shale,Bottom,12.42,530.19,30518
0.79941733310547,0.722741801244408,0.369442039523224,246.81,Jurassic,Reversed polarity,True,0.84428136062549,Shale,Top,35.86,261.64,58719
0.524962126586097,0.13794577400467,0.249587726848365,68.65,Permian,Reversed polarity,True,0.826877619772219,Limestone,Middle,9.63,78.07,31432
0.334985365334996,0.30983081012838,0.184738519403056,96.53,Jurassic,Normal polarity,True,0.984095219921704,Sandstone,Middle,60.12,201.27,22610
1.0216753277263,0.358784437573001,0.880865115615469,139.39,Cambrian,Normal polarity,False,0.391855182409304,Limestone,Bottom,27.77,267.6,77810
0.757795388355648,0.878411777064407,0.183791632450475,101.06,Neogene,Normal polarity,False,1.57847777649826,Shale,Bottom,24.75,694.36,52325
0.517052963418909,0.578579820859412,1.2708293224279,253.18,Jurassic,Normal polarity,True,0.900028225006188,Limestone,Bottom,68.19,714.4,53457
0.490994234053218,0.297923306827145,0.653543273916369,89.83,Jurassic,Normal polarity,False,1.7827732660915,Limestone,Bottom,28.04,609.19,38739
0.389762267884486,0.352881937839065,0.662627061762072,56.34,Cambrian,Normal polarity,True,0.367092292014718,Conglomerate,Middle,99.62,259.03,27277
0.435953632900203,0.369065358680862,0.690403397660726,24.94,Permian,Normal polarity,True,0.291543580495822,Conglomerate,Bottom,157.01,307.93,29734
0.658065287007712,0.585925863439654,0.293594732280151,231.65,Triassic,Reversed polarity,True,1.22317861338276,Conglomerate,Middle,118.42,524.02,48408
0.454735574884149,0.336546432327559,0.691467664892719,98.78,Triassic,Normal polarity,True,0.780208666131942,Conglomerate,Middle,80.46,587.16,28602
0.697079159411862,0.396600114152394,0.591577979555487,162.3,Triassic,Normal polarity,True,1.27394440011429,Shale,Middle,53.59,335.87,45681
0.65126115466812,0.290182433772357,0.686408164894785,110.13,Devonian,Normal polarity,True,2.2706994568001,Limestone,Bottom,97.48,214.53,49521
0.37350353742789,0.309692461663404,0.423571218926187,153.17,Jurassic,Reversed polarity,True,1.00259837746311,Sandstone,Bottom,94.69,528.2,36506
0.465256214549974,0.166596099973702,0.316078008585593,43.52,Cambrian,Normal polarity,True,1.87517350061331,Limestone,Bottom,18.04,193.95,34814
0.470134676001062,0.185535200164901,0.387884278588903,127.39,Cambrian,Normal polarity,False,0.623551194046171,Shale,Bottom,37.73,35.1,40617
0.569112208265477,0.19792820011454,0.66014695332166,159.27,Jurassic,Normal polarity,True,0.565717545487711,Shale,Middle,65.38,174.54,38389
0.699649094331337,0.0231587556269406,0.604762525864976,169.79,Cambrian,Normal polarity,False,1.20016803705489,Shale,Bottom,100.81,474.9,57807
0.189151100136819,0.362536701473194,0.66485525848723,32.44,Triassic,Normal polarity,True,0.955371797622006,Sandstone,Bottom,59.53,451.96,19784
0.74287415571371,0.572392635819127,0.388627986908356,190.65,Cambrian,Reversed polarity,False,0.972740428793048,Limestone,Middle,62.06,605.83,55037
1.21510544305147,0.224823603851861,0.178923097319259,94.63,Jurassic,Normal polarity,True,1.7506014024215,Limestone,Top,36.45,36.02,62727
0.579890431291305,0.138019916192571,0.354542498904165,178.82,Paleogene,Normal polarity,True,0.391188928979818,Sandstone,Bottom,44.44,442.39,43812
0.51235826510339,0.411145498464932,0.609859117574439,289.9,Neogene,Normal polarity,True,0.976825911552242,Conglomerate,Top,55.46,610.73,40748
0.984222622748089,0.676500788460484,0.755774515472215,140.53,Triassic,Reversed polarity,False,0.161094408190795,Limestone,Bottom,15.44,422.17,75027
0.578030388193795,0.403615663838685,0.639835743328338,294.24,Cambrian,Normal polarity,True,1.35649523234453,Limestone,Bottom,8.64,152.99,60786
0.846577457538894,0.622498311106166,0.219449047020097,118.65,Cretaceous,Reversed polarity,True,0.407651075027793,Shale,Bottom,111.65,53.55,62963
0.307445812794816,0.253059607229361,0.743314917151015,157.05,Carboniferous,Normal polarity,True,0.901980273780116,Sandstone,Middle,75.89,502.05,26530
0.297978738526226,0.0323991518219323,0.705766553861874,123.33,Permian,Normal polarity,False,0.752955629983399,Limestone,Middle,46.52,582.44,25245
0.0497249624540599,0.617059309897019,0.66421536179534,171.82,Devonian,Normal polarity,True,0.441436534468133,Sandstone,Middle,47.45,471.52,19145
0.237770225389906,0.0260153035854057,0.58098971677567,135.67,Triassic,Normal polarity,True,1.03128305699198,Conglomerate,Bottom,35.07,416.67,24931
0.560681738952069,0.49670151328314,0.411906941105476,241.77,Neogene,Normal polarity,True,1.11336726861214,Sandstone,Bottom,75.69,222.51,49159
0.521008106704094,0.370143971327526,0.778443912749083,36.56,Cretaceous,Reversed polarity,True,0.51116321467711,Sandstone,Bottom,26.4,156.64,38023
0.503386879961588,0.587298582415853,0.231730141793163,80.87,Triassic,Normal polarity,False,1.65181772433998,Sandstone,Middle,63.68,371.43,31064
0.314854251431041,0.854983916400062,0.112875809827266,155.35,Jurassic,Normal polarity,True,0.684647453547991,Limestone,Bottom,30.7,45.21,33455
0.536978411273191,0.0257111279970262,0.255465406221904,209.5,Devonian,Normal polarity,True,1.5263141432681,Shale,Middle,63.72,279.53,38060
0.570153153386041,0.393159911171263,0.706147554139487,143.91,Cambrian,Normal polarity,False,1.06374150903697,Limestone,Middle,63.96,235.2,42219
0.400073692252514,0.672648371420848,0.119277142123025,101.65,Cambrian,Normal polarity,True,1.08182419913853,Conglomerate,Bottom,58.59,135.69,36477
0.810132334070125,0.597151103964132,0.420892893554417,36.55,Devonian,Normal polarity,True,1.09635651891308,Limestone,Bottom,108.38,301.18,54322
0.536021715188947,0.0528155296174489,0.155353297961785,107.6,Devonian,Normal polarity,True,0.641607866778365,Sandstone,Top,37.46,419.02,31807
0.43021614731991,0.686839785580827,0.684827012240082,159.28,Cambrian,Reversed polarity,False,0.87603572056732,Sandstone,Bottom,47.48,113.56,47633
0.342503790461234,0.711619065626087,0.3050752651791,8.39,Cambrian,Normal polarity,True,0.0748361145323601,Conglomerate,Middle,65.42,170.62,22894
0.092358011238903,0.396462769206641,0.560064587392936,94.89,Triassic,Normal polarity,True,0.583436757861641,Shale,Bottom,13.67,51.64,16503
0.116317357381765,0.149706973214781,0.587285823385197,68.87,Cambrian,Reversed polarity,False,0.302599241299733,Limestone,Bottom,91.59,317.58,17164
0.759317857786157,0.169417407656475,0.714041410572737,311.99,Cretaceous,Reversed polarity,False,1.29035078739431,Limestone,Bottom,80.09,129.41,68789
0.293619448163454,0.784432659537894,0.307364252166662,210.68,Cretaceous,Normal polarity,True,1.04298733355556,Sandstone,Middle,27.41,260.47,29636
0.696368145948166,0.185331558862274,0.713036770244865,6.86,Cretaceous,Normal polarity,True,2.25868518428238,Sandstone,Bottom,48.36,85.73,42908
0.504853207446436,0.361400844357989,0.655253211860447,139.49,Permian,Reversed polarity,False,0.389345531478915,Sandstone,Bottom,28.43,482.6,43681
0.594153871912189,0.650507958321845,0.461186503290738,217.39,Devonian,Normal polarity,True,0.0589828864463895,Sandstone,Bottom,89.47,329.81,54698
1.36079710978131,0.740183388938223,0.622600174930135,288.42,Permian,Normal polarity,True,1.50019965002977,Sandstone,Bottom,69.87,351.34,103079
0.413625543143775,0.153363257073921,0.363241703452,114.89,Permian,Normal polarity,True,1.37305984728021,Limestone,Middle,54.87,75.76,30452
0.736467519772403,0.814187039889792,0.883135006541725,145.6,Cretaceous,Normal polarity,False,0.630727710651241,Sandstone,Bottom,123.8,345.86,57832
0.4598456824706,0.633749412034087,0.555826299111361,74.02,Jurassic,Reversed polarity,False,0.0963532105058441,Shale,Bottom,63.62,391.4,42024
0.655897973144817,0.242845018086967,0.543699104931428,391.6,Cretaceous,Normal polarity,True,0.695023273682338,Sandstone,Middle,142.48,175.65,53981
0.384262103885531,0.54404090166306,0.854945546920295,272.7,Devonian,Reversed polarity,True,0.169959554131785,Conglomerate,Bottom,78.55,382.65,49243
0.257959597008519,0.489756067372073,0.491000993231822,163.61,Cambrian,Normal polarity,False,1.66986164321164,Limestone,Middle,40.06,34.61,27374
0.665416229135681,0.860576627962436,0.589175064904441,172.44,Cambrian,Reversed polarity,True,1.53944748595903,Limestone,Bottom,54.57,117.06,65416
0.277182749864224,0.762626556552539,0.786991807498598,50.46,Triassic,Reversed polarity,True,0.605644207568485,Shale,Top,81.91,406.5,25746
0.112619085549066,0.502648255788155,0.937450151237848,194.57,Permian,Normal polarity,False,0.558966007283862,Sandstone,Bottom,37.86,633.87,27529
0.363493022585567,0.250940677555625,0.417743340699937,46.24,Triassic,Reversed polarity,False,0.493687340224526,Sandstone,Bottom,90.18,441.04,29055
0.316041426808287,0.849239031395314,0.333516401694186,85.56,Permian,Normal polarity,True,0.643414964510053,Conglomerate,Top,101.02,57.34,25563
0.875862645840245,0.503834069803099,0.750236618441529,244.68,Cambrian,Normal polarity,True,1.0097807608344,Conglomerate,Middle,118.55,623.56,63135
0.175820889180846,0.423631829044336,0.327306551007379,157.38,Permian,Reversed polarity,False,1.59517756756606,Limestone,Top,77.03,495.79,22180
0.491864815490492,0.240757288196554,0.874394529947424,54.15,Devonian,Normal polarity,True,1.66560261951418,Shale,Bottom,73.74,94.82,37728
0.909371911651059,0.137008336425059,0.259626582950046,126.77,Neogene,Normal polarity,False,1.21443064537857,Shale,Bottom,123.07,461.39,57996
0.297210428001684,0.709595615184157,0.729661937006422,295.22,Cretaceous,Normal polarity,True,0.171924588473459,Shale,Bottom,61.37,167.84,42478
0.518143734068025,0.627832381139211,0.314451969454533,80.88,Cambrian,Normal polarity,True,0.891559909224131,Sandstone,Middle,14.21,609.8,34482
0.214427470046669,0.0351613269439426,0.328102168358491,54.01,Triassic,Reversed polarity,True,0.861045457010354,Limestone,Bottom,119.74,116.69,17908
0.73376433167166,0.467380965941452,0.714922602610662,99.8,Devonian,Normal polarity,True,0.203733299489547,Conglomerate,Top,13.63,251.9,45268
0.411027986779971,0.182518687350237,0.116449428493143,83.02,Cretaceous,Normal polarity,True,1.23709924230916,Shale,Bottom,105.34,135.52,29208
0.376185665205019,0.022997727011217,0.561607781773409,136.47,Jurassic,Normal polarity,False,0.818751416138629,Sandstone,Bottom,62.58,529.92,32287
0.584964144952327,0.460920520023428,0.306616184470558,169.85,Triassic,Normal polarity,True,0.83316328024852,Limestone,Bottom,87.01,133.89,48337
0.23121430229885,0.44877199708024,0.246311714136181,82.17,Cambrian,Normal polarity,False,0.889094856240003,Sandstone,Bottom,63.77,422.36,23344
0.132413614538694,0.443546726242182,0.553235553793183,180.48,Cambrian,Reversed polarity,False,1.79004461487338,Conglomerate,Bottom,111.75,402.24,29159
0.601663499747302,0.534011847300474,0.0408386044327929,129.86,Cambrian,Normal polarity,True,0.480704271256292,Shale,Bottom,110.89,287.43,48114
0.256877560365703,0.614301701370337,0.556948414901322,76.77,Cambrian,Normal polarity,False,0.660608227785644,Sandstone,Bottom,139.34,80.42,26980
0.268754452800895,0.512553258893515,0.185575136822306,34.92,Cretaceous,Normal polarity,True,1.46871805821561,Shale,Bottom,37.93,224.18,21407
0.377872193816004,0.37732816259337,0.738605220354777,111.24,Neogene,Normal polarity,False,1.23536219144208,Sandstone,Bottom,107.54,73.66,32028
0.713106235989202,0.652175480591522,0.613515011397755,85.79,Devonian,Reversed polarity,False,0.339183399556516,Conglomerate,Bottom,44.64,3.93,54971
0.476845717893485,0.325803570810197,0.223503067542666,132.39,Jurassic,Normal polarity,False,0.252932837021334,Limestone,Bottom,113.77,24.49,38202
0.427266590064129,0.496233527490191,1.06313454007519,136.02,Cambrian,Reversed polarity,True,0.124401238967981,Conglomerate,Middle,72.3,147.34,37844
0.220932328392415,0.808607604950846,0.333629215938746,155.59,Cambrian,Normal polarity,True,1.33074538914394,Sandstone,Bottom,1.36,164.72,31904
0.767665691455109,0.254650246038449,1.13754670283974,71.66,Cretaceous,Normal polarity,False,1.75266396333889,Conglomerate,Bottom,11.93,548.17,52024
0.829176986389281,0.207284295163599,0.541492707457756,7.47,Cretaceous,Normal polarity,True,0.665531615592466,Conglomerate,Top,5.06,188.93,40401
0.629536834686968,0.543252827439018,0.162366670177129,4.49,Jurassic,Normal polarity,True,1.37818214396783,Sandstone,Top,44.68,208,32529
0.391654427499865,0.362877497615209,0.902521171203479,56.39,Cambrian,Normal polarity,True,0.00657772935855799,Shale,Middle,28.09,286.06,28482
0.761930327171827,0.693733510331546,0.437643561608377,268.28,Cretaceous,Reversed polarity,False,1.95592912231646,Shale,Bottom,96.88,326.29,69047
0.398330570439025,0.147942755925188,0.269521711417021,237.54,Cambrian,Normal polarity,True,0.431304350101359,Limestone,Middle,52.4,568.63,34786
0.0657070581555743,0.450915355236435,0.525481625588796,209.65,Cambrian,Normal polarity,True,0.694389364659053,Limestone,Middle,154.82,458.54,19068
0.416282161542785,0.372504147653064,0.635572486901145,66.54,Cambrian,Normal polarity,True,0.26905897371867,Conglomerate,Bottom,118.38,375.93,34383
0.289110085980667,0.228258759251863,0.244324784769338,272.27,Cretaceous,Normal polarity,True,1.38549654744316,Sandstone,Bottom,61.64,317.01,35770
0.184713600607567,0.719552473773001,0.8060797488669,91.56,Jurassic,Normal polarity,True,0.438820841159638,Limestone,Bottom,87.64,295.02,27850
0.174692559517259,0.488980049808777,0.330504891326721,217.22,Paleogene,Normal polarity,True,0.549997124765259,Limestone,Top,109.61,252.69,24447
0.359316653309881,0.9999999999,0.815723835102695,227.57,Permian,Reversed polarity,True,0.181037531792641,Conglomerate,Bottom,73.95,168.53,50893
0.615392601932608,0.609345830778541,0.595905252181149,112.6,Cambrian,Reversed polarity,True,0.379663231552536,Sandstone,Bottom,61.01,308.25,54592
0.555724175894503,0.599937076474043,0.789591961850577,34.12,Devonian,Normal polarity,False,1.02373578855966,Shale,Middle,86.3,302.42,35706
0.564065540760795,0.565991626011635,0.617179863201755,110.57,Neogene,Normal polarity,True,2.16757333960555,Sandstone,Top,77.23,376.77,36332
0.0243171774574149,0.509796025001779,0.776620937130624,91.9,Triassic,Normal polarity,True,1.6489945820846,Sandstone,Bottom,57.82,754.61,13977
0.227247863484366,0.329554642184304,0.257949741989332,123.21,Cambrian,Normal polarity,False,0.630819589510393,Sandstone,Bottom,123.96,214.89,26704
0.970160471373864,0.724124373715116,0.206567559074574,85.35,Permian,Normal polarity,False,2.07896005881672,Shale,Bottom,1.61,531.39,67285
0.298828382037875,0.912481557686243,0.547447430872729,41.74,Triassic,Normal polarity,True,1.3373735574065,Sandstone,Bottom,81.71,579.32,29257
0.179466180136663,0.0860542790880073,0.737313219240113,179.45,Triassic,Normal polarity,False,0.773503108695187,Limestone,Bottom,55.09,10.89,24155
0.413202076865532,0.550660592480907,0.730917337056405,75.28,Devonian,Reversed polarity,True,0.524131875437777,Sandstone,Bottom,94.98,47.53,38577
0.82112970884159,0.480318055555811,0.391899605889661,122.63,Cambrian,Reversed polarity,False,1.30796363162737,Limestone,Middle,93.11,313.05,54698
0.615189014546659,0.618095811601647,0.763761982848527,61.07,Ordovician,Normal polarity,True,2.15893259079699,Limestone,Bottom,102.08,253.72,48404
0.629880986727592,0.19677039136863,0.0785588703760068,104.75,Cretaceous,Normal polarity,True,1.06125636209339,Conglomerate,Bottom,59.79,178.46,42998
0.328127470696836,0.841850784435699,0.267054389021468,141.8,Cambrian,Reversed polarity,True,0.755284737136775,Conglomerate,Bottom,44,349.69,37488
0.614998558266298,0.229782609813648,0.0673798683038516,63.14,Paleogene,Normal polarity,False,0.521221351908683,Shale,Middle,20.57,384.25,32262
0.442410285642786,0.19181802810142,0.417176795153938,56.88,Cambrian,Normal polarity,False,0.213990927970379,Limestone,Bottom,70.16,274.77,33746
0.438823678218801,0.279787596289007,0.119638449275146,106.95,Jurassic,Normal polarity,False,0.344055090295454,Conglomerate,Middle,76.28,614.53,27240
0.751566498017967,0.48474556318788,0.248872262473478,62.75,Cambrian,Normal polarity,True,0.111708056032045,Sandstone,Bottom,69.02,213.79,52186
0.202693222357231,0.000290404106308484,0.717050376259806,37.61,Ordovician,Reversed polarity,True,0.590214274440861,Limestone,Bottom,71.47,236.13,18174
0.628017994543756,0.288156785537944,0.823602834900705,293.94,Permian,Normal polarity,True,0.576091448185587,Sandstone,Bottom,59.6,605.93,60618
0.867384337716226,0.170177697513924,0.723156304294221,89.13,Cretaceous,Normal polarity,False,1.24371798284051,Shale,Middle,73.28,548.84,49395
0.614056396656446,0.542380986456206,0.624023881283842,143.58,Cambrian,Normal polarity,False,0.908561568564194,Shale,Bottom,46.13,91.2,55611
0.0759495725699886,0.155463874095808,0.140904003054103,97.36,Triassic,Reversed polarity,True,1.06191036072289,Limestone,Middle,41.41,476.42,9763
0.750994879313343,0.120243381465318,0.297223905636238,74.75,Cambrian,Normal polarity,False,0.787482543991309,Limestone,Bottom,73.78,158.1,53923
0.989761798840722,0.278768027850819,1.32645021090026,24.37,Permian,Reversed polarity,False,0.712543669330118,Sandstone,Middle,95.64,261.19,53820
0.505681380751998,0.380490817749412,0.508687888636985,210.66,Paleogene,Reversed polarity,False,1.68106449929002,Sandstone,Middle,112.86,98.82,38947
0.598132581723365,0.133769301662085,0.635300998275158,18.6,Jurassic,Reversed polarity,False,0.647204400591177,Shale,Bottom,101.54,239.69,39448
0.741499689280913,0.331939573475797,0.6881562226025,102.6,Cretaceous,Reversed polarity,False,0.97380057735592,Shale,Bottom,72.67,423.64,54960
0.732492643072596,0.151938676620131,0.382758785949676,72.73,Cambrian,Normal polarity,True,0.0937367965865577,Sandstone,Middle,125.55,82.89,44707
0.644364141805338,0.492954551465924,0.415901674430465,154.93,Cambrian,Reversed polarity,False,1.33783103220783,Limestone,Middle,52.54,348.45,48329
0.373968681243702,0.114497096411845,0.428303120913196,149.92,Paleogene,Reversed polarity,True,1.00480328038156,Shale,Bottom,81.46,461.81,34075
0.57666482283999,0.67860954442598,0.198476836971994,26.23,Triassic,Normal polarity,False,0.359444298082946,Sandstone,Top,31.36,121.3,32808
0.282359125619857,0.625879974053542,0.331610430684901,193.87,Cretaceous,Normal polarity,True,1.7672931691337,Limestone,Middle,70.88,408.96,29314
0.493868008111224,0.660363572256618,0.498678302132368,200.14,Jurassic,Normal polarity,True,1.61034673742076,Shale,Middle,111.32,231.32,39992
0.484484443059216,0.247176493094018,1.04376985264117,117.55,Carboniferous,Normal polarity,True,0.397248892633075,Sandstone,Bottom,193.79,243.68,42329
0.713898338216641,0.451856421527123,0.712958855349523,258.29,Jurassic,Normal polarity,True,1.02553162193524,Limestone,Top,27.81,556.36,52346
0.729966292377909,0.498577120839138,0.501348065802532,309.96,Paleogene,Reversed polarity,False,1.08467992767988,Limestone,Bottom,40.75,172.46,68446
1.03240574866508,0.661096295716349,0.0729741051768359,98.54,Triassic,Normal polarity,True,0.976592423826752,Sandstone,Middle,164.65,241.34,56322
0.53897816078648,0.936284092804839,0.194622623182235,77.11,Devonian,Normal polarity,True,1.7784754407692,Sandstone,Middle,31.33,778.7,37639
0.712427180789191,0.487856745386321,0.263733644780288,66.56,Paleogene,Normal polarity,True,0.512559998458016,Shale,Bottom,29.93,100.27,48860
0.881699092082619,0.490629234127132,0.664433647673198,196.84,Neogene,Reversed polarity,True,0.617643039244369,Conglomerate,Bottom,33.8,238.57,66155
0.941920514757894,0.296693905072483,0.19638028279429,121.62,Devonian,Normal polarity,True,0.757560532554855,Sandstone,Middle,37.03,203.9,53124
0.374111591050817,0.614664666999231,0.408015426903023,31.52,Triassic,Normal polarity,True,0.964130521665698,Limestone,Middle,105.39,175.73,25586
0.110485247045942,0.186675216350928,1.26744038848174,50.36,Devonian,Reversed polarity,True,0.62128544067011,Limestone,Middle,88.51,626.31,13284
0.589075676551973,0.749347173578027,0.820380525442495,225.64,Jurassic,Reversed polarity,False,2.57302780079934,Limestone,Bottom,53.66,92.39,56707
0.480195490174489,0.184123581982534,1.07638118742448,300.99,Neogene,Normal polarity,True,0.794871072184709,Sandstone,Bottom,86.79,260.03,49075
0.17819572247686,0.323743337726447,0.542023575860454,201.27,Triassic,Normal polarity,True,0.753205021164865,Sandstone,Bottom,57.24,93.69,27765
0.571397975950765,0.660527780495237,0.142212900216898,38.63,Cambrian,Normal polarity,True,1.23354611820599,Shale,Bottom,82.3,679.43,42277
0.569989317008318,0.111910663963183,1.22304777462263,50.66,Neogene,Normal polarity,True,0.627028854952393,Shale,Bottom,127.19,301.24,40307
0.67725829584229,0.532013618796767,0.0180330715513563,151.68,Triassic,Reversed polarity,True,1.77364531606103,Sandstone,Bottom,35.95,373.87,52401
0.285434273566892,0.890381536408693,1.17159903548035,305.03,Triassic,Normal polarity,True,1.31983096237887,Limestone,Bottom,15.43,7.18,49569
0.36522439041501,0.421262014920259,0.0637299284744561,323.17,Permian,Normal polarity,True,0.871718890692032,Limestone,Bottom,55.17,471.46,42820
0.323947267713941,0.624969674080235,0.212915351596096,86.87,Cretaceous,Normal polarity,True,1.04653868679058,Limestone,Bottom,59.18,161.64,27758
0.578948302972816,0.17880040990982,0.329034232242284,66.9,Triassic,Normal polarity,True,2.25889992830902,Sandstone,Bottom,112.98,422.5,38451
0.0813531344347281,0.573708257831794,0.578919484830131,99.25,Cretaceous,Normal polarity,True,0.53419386625436,Limestone,Bottom,88.81,196.24,18895
0.148886414384556,0.297404588517116,0.37044106471187,58.98,Jurassic,Normal polarity,True,0.807541681422663,Limestone,Bottom,50.7,391.2,17217
0.58478563807585,0.949193221609736,0.815866839986684,101.31,Cretaceous,Normal polarity,False,0.806342154606369,Shale,Bottom,10.43,248.93,50457
0.313519626373957,0.652477894360319,0.0381991630871739,151.94,Cretaceous,Normal polarity,False,1.72259466360648,Sandstone,Bottom,67.58,323.12,31489
0.50555990412004,0.480641304511061,0.717130944729381,139.41,Cambrian,Normal polarity,False,0.421040124263481,Limestone,Middle,18.07,253.6,38510
0.215996152369195,0.535889601054918,0.568042478497686,175.02,Triassic,Reversed polarity,True,1.56933282554228,Conglomerate,Middle,12.89,322.23,26077
0.765038497012695,0.285782870814317,0.758029776513423,267.65,Devonian,Reversed polarity,True,0.121770862135025,Conglomerate,Bottom,99.18,512.94,69950
1.1122669918861,0.609689478687453,0.262454974432607,50.84,Triassic,Normal polarity,False,0.216717853141174,Shale,Middle,30.94,640.73,59426
0.38091330785741,0.692989323464088,0.452910810110824,153.18,Devonian,Normal polarity,True,1.44992031293567,Shale,Middle,172.5,294.36,33819
0.391765528876777,0.762122801982247,0.466977599375232,56.36,Cambrian,Normal polarity,False,0.98186665065601,Sandstone,Top,88.12,187.76,30624
0.320293051568723,0.390871127077174,0.121599580322529,90.16,Cretaceous,Normal polarity,False,0.894287018720751,Conglomerate,Middle,18.92,522.32,21715
0.266548371554809,0.773656579932534,1.17349970522148,113.27,Devonian,Normal polarity,True,0.580502587065616,Limestone,Middle,51.65,77.17,29118
0.492977746963299,0.549941583638983,0.683314893736662,67.3,Jurassic,Reversed polarity,True,0.779874542675411,Limestone,Top,77.51,262.89,34246
0.675701011027778,0.161195801051437,0.425129145027557,254.81,Triassic,Reversed polarity,True,1.06429212968568,Limestone,Middle,82.29,525.83,49785
0.71342701207658,0.425471226922736,0.369055990295162,52.09,Triassic,Normal polarity,True,0.0841243517301428,Limestone,Bottom,29.48,484.8,48415
0.499004072682555,0.298853080655427,0.654010753061979,136.49,Triassic,Normal polarity,True,0.828519084054597,Sandstone,Bottom,35.31,616.75,43595
0.484307045072991,0.399646535204,1.14740652199218,187.46,Jurassic,Normal polarity,True,1.10700026388517,Conglomerate,Bottom,93.52,23.44,45370
0.441427082021052,0.84915523857286,0.0530745147464278,69.59,Cretaceous,Reversed polarity,True,0.862520501710567,Conglomerate,Bottom,115.47,529.3,35909
0.25207733749108,0.169008677812908,0.329196273721438,82.3,Cretaceous,Normal polarity,True,1.76872307607958,Sandstone,Middle,67.23,288.27,17476
0.344075752067745,0.294819838676464,0.2988301487631,226.31,Paleogene,Normal polarity,False,0.795278196583326,Sandstone,Bottom,111.66,199.35,35976
0.239208537017673,0.395911417958991,0.149393031481689,15.42,Devonian,Reversed polarity,True,0.114932901323672,Sandstone,Middle,101.24,369.28,14934
0.54119546573205,0.04550540461511,0.589641740120554,211.38,Cambrian,Normal polarity,True,1.02565715442798,Sandstone,Middle,66.69,409.16,41509
0.505257557526235,0.0925422848119137,0.295727804505781,142.56,Cretaceous,Reversed polarity,True,0.236185645925449,Conglomerate,Bottom,68.54,273.75,38763
0.397606984740707,0.452681297772896,0.709919135101303,64.61,Cambrian,Normal polarity,True,0.354293617334852,Sandstone,Middle,31.38,148.97,29267
0.273566555767623,0.260141413285833,0.481947927738376,97.57,Jurassic,Normal polarity,False,0.703420410062954,Conglomerate,Bottom,42.54,142.88,26044
0.0071404385615616,0.465817181753242,0.688299754878779,88.57,Neogene,Normal polarity,True,0.455909878552759,Shale,Bottom,161.8,275.65,13064
